timestamp,6140.05,6233.04,5329.03,5788.13,6492.08,6948.10,6726.01,6912.01,6331.01,5905.12,6459.07,6197.08,5905.14,5308.04,5492.05,5980.10,5374.01,6876.04,6364.07,6765.01,6450.05,6173.08,6072.06,5763.03,6432.09,6602.03,5779.11,6289.06,6098.10,6526.05,6039.06,6822.09,6257.03,5297.02,5880.02,6747.07,6756.01,5303.08,5847.01,6157.04,6839.15,5340.01,6364.10,5184.08,7100.07,5276.04,7175.05,5679.08,5204.05,5561.06,6072.11,6753.08,7079.06,5382.06,5388.01,4395.07,6611.02,5379.10,6535.04,6122.09,7260.09,5593.01,7141.07,6306.06,6676.02,5989.02,6425.04,7014.12,6955.05,5805.07,5696.03,6182.02,6197.11,6389.09,5687.04,5382.07,5561.04,6064.08,5414.06,5636.11,6459.04,5489.03,5980.11,7212.05,6816.07,6239.08,6266.06,6257.06,5659.05,6708.04,5820.08,6280.12,7059.08,6215.07,5730.08,5343.11,6551.11,6474.11,7183.03,5484.09,7323.09,5294.04,6248.08,6756.05,5303.06,6717.06,7207.08,5626.15,7116.04,5626.07,6584.12,3651.04,5445.02,6450.12,5626.13,6889.12,5944.01,6115.06,5788.15,6920.05,6230.04,5712.03,5470.12,6593.15,6644.08,5854.09,5515.02,6824.07,5653.12,5450.04,5746.02,5343.10,6925.09,5235.05,5419.04,5453.06,6884.03,6098.02,5445.07,7023.04,5610.09,6779.05,7020.02,5746.14,5721.07,6986.07,5134.09,7311.02,6560.01,6762.02,6215.04,6560.15,5886.13,6339.06,5523.02,5669.10,6517.08,5779.10,6131.1,6322.01,5291.05,6030.04,6224.05,6230.02,5187.03,6464.09,4157.10,5216.07,6492.04,5553.10,5207.01,6022.04,5914.08,6578.01,6190.08,6089.11,5863.07,6233.05,5721.01,5779.08,5545.01,4010.01,5476.03,5666.04,6224.03,5379.09,6498.10,5636.13,4199.12,5703.13,6131.12,4479.10,7052.01,5422.09,6890.01,7161.08,4895.09,5216.06,5458.02,5922.04
2025-07-01 00:00:00,1,0,2,3,1,2,5,1,4,4,3,6,1,1,4,2,13,1,2,1,9,2,2,8,4,5,4,4,2,5,0,2,5,4,8,4,4,8,2,0,5,7,15,3,1,0,7,2,3,2,0,8,0,0,1,3,3,2,1,5,5,3,3,3,5,1,3,0,1,12,1,0,1,5,0,4,3,1,4,1,2,2,3,1,3,4,0,3,3,11,1,1,0,3,3,9,2,1,1,5,1,3,2,3,2,8,4,4,3,2,1,3,0,3,1,6,1,1,2,9,2,0,2,1,2,2,1,1,3,5,3,3,3,3,5,0,0,0,14,3,0,1,1,2,8,2,1,2,1,1,0,2,1,2,2,4,7,3,2,7,2,2,4,0,14,4,2,2,0,5,1,0,3,2,0,2,0,0,4,2,2,1,4,1,1,1,1,6,0,1,2,2,2,0,4,2,0,4,1,6
2025-07-01 01:00:00,2,0,2,2,0,1,4,0,5,1,3,0,2,4,3,1,3,1,1,0,5,1,1,0,2,0,1,1,1,4,0,1,0,1,0,7,1,1,0,0,1,0,0,4,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,3,0,4,3,0,4,0,2,5,0,4,0,0,0,0,1,1,2,0,1,0,1,1,4,4,0,1,2,5,1,0,1,0,1,0,4,1,1,1,0,2,0,2,1,0,0,2,4,1,2,1,0,2,2,3,0,1,0,0,1,5,0,0,2,4,0,5,0,2,1,0,0,0,1,0,0,0,0,0,3,3,0,0,0,2,1,1,3,2,0,2,2,0,1,0,0,1,7,1,1,1,2,0,1,2,3,0,0,0,0,2,0,0,5,0,2,3,0,0,6,0,1,0,0,0,2,1,0,6,0,2,0,2,1,0,0,0,0,3,1,0
2025-07-01 02:00:00,0,1,1,0,0,1,2,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,2,0,1,1,2,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,3,0,0,0,0,1,0,2,0,0,0,1,0,1,2,1,0,0,0,1,0,0,3,0,3,2,0,0,0,1,0,0,1,2,0,0,1,0,4,0,1,1,1,2,0,4,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,2,1,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2025-07-01 03:00:00,0,0,0,0,0,1,0,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0
2025-07-01 04:00:00,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,2,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1
2025-07-01 05:00:00,2,0,4,0,1,2,6,5,9,4,1,2,0,0,1,1,1,0,6,1,6,0,3,1,5,44,3,1,0,3,3,3,2,2,1,8,3,2,2,0,0,0,3,3,0,0,5,0,0,0,3,3,5,0,1,2,4,1,1,4,3,4,1,8,3,3,3,3,1,6,3,4,1,2,4,1,0,1,0,3,3,0,1,2,1,5,3,1,2,2,2,3,1,2,0,2,4,0,2,2,0,3,2,3,0,5,1,2,0,0,0,0,1,14,1,2,2,1,0,1,0,0,3,1,6,4,0,4,2,0,0,0,0,2,1,1,0,0,2,3,0,1,7,1,0,3,1,2,8,0,0,1,3,2,0,0,2,0,1,1,0,0,2,4,1,2,0,7,0,2,1,0,2,1,0,4,0,1,0,1,2,2,0,1,3,0,1,1,0,2,2,2,0,0,2,0,1,2,0,2
2025-07-01 06:00:00,7,4,15,5,5,6,18,14,11,14,5,14,0,4,3,1,4,3,23,8,17,9,6,7,13,39,8,3,7,13,3,15,8,12,5,6,18,4,10,0,2,4,7,12,4,3,15,7,4,6,8,6,13,2,2,10,7,1,6,13,9,5,5,4,5,9,3,5,7,9,2,9,7,11,4,3,3,9,4,3,9,2,0,8,4,6,7,7,10,3,11,10,12,8,6,5,11,3,6,5,1,10,3,11,2,5,6,5,3,4,15,1,2,20,10,9,13,6,5,14,30,0,3,6,20,17,5,14,5,3,6,4,8,6,2,2,1,1,5,7,4,1,14,3,8,5,6,5,12,2,4,6,14,5,0,4,8,2,3,0,0,4,10,15,4,8,2,12,6,1,6,2,10,0,5,14,3,4,3,15,5,1,6,5,12,0,4,2,1,6,1,1,3,1,8,0,1,5,5,10
2025-07-01 07:00:00,26,18,35,11,20,16,23,15,23,12,11,47,0,9,9,17,8,6,24,21,38,6,11,14,36,13,14,13,13,15,12,16,11,27,9,18,38,5,25,10,8,10,27,17,14,10,33,12,16,4,15,18,16,12,6,6,19,9,25,15,13,12,15,11,9,8,13,11,26,13,15,16,12,20,5,5,8,15,8,16,8,7,8,15,12,14,15,13,16,8,17,17,20,11,19,6,34,7,27,7,2,16,10,33,4,10,14,22,7,11,29,6,13,11,5,20,19,3,8,7,27,7,3,8,11,23,10,15,9,5,8,16,13,6,7,6,6,9,5,34,5,15,14,13,10,8,7,11,21,8,9,12,27,13,6,9,5,7,16,8,4,12,13,26,5,15,10,7,12,11,10,7,14,3,8,9,12,11,5,11,19,8,9,11,23,5,8,10,8,4,7,4,5,3,20,6,5,12,11,13
2025-07-01 08:00:00,42,56,40,40,28,36,35,27,35,30,54,50,0,23,15,31,25,12,27,32,54,22,25,22,45,17,41,27,17,23,10,32,22,47,17,38,47,20,54,25,11,18,25,23,7,30,40,28,18,16,31,19,19,13,19,17,23,17,33,22,38,28,29,16,11,22,16,19,39,17,24,13,23,39,21,21,17,30,12,19,28,14,10,18,14,15,30,24,45,18,23,34,19,18,18,11,27,14,41,14,14,9,22,29,26,13,32,31,9,23,16,8,29,14,18,42,8,15,16,13,41,23,14,9,13,23,24,9,18,7,21,12,31,9,9,6,15,9,8,41,7,34,28,33,19,13,7,31,34,15,13,22,33,20,13,9,12,18,20,13,9,19,22,39,11,16,20,17,16,26,8,6,7,23,19,18,18,12,9,22,13,4,33,19,23,14,27,10,14,17,14,18,11,9,17,3,20,22,17,27
2025-07-01 09:00:00,41,33,26,39,30,29,22,31,40,24,34,26,31,15,26,15,28,21,21,19,43,10,23,11,37,31,9,26,26,26,23,21,23,30,12,28,33,16,9,9,17,31,29,18,9,23,15,27,24,12,36,14,9,13,22,18,25,22,12,23,34,16,8,25,11,26,19,14,27,16,10,13,14,33,21,23,12,20,11,14,11,11,7,10,18,16,9,27,25,25,14,49,12,16,15,7,29,14,8,19,9,12,19,15,14,11,12,17,8,9,11,9,31,19,20,29,16,17,11,14,13,11,4,9,13,8,20,10,17,9,13,17,14,10,9,12,16,7,4,19,15,21,7,8,6,15,17,10,8,15,16,18,7,21,8,10,9,29,16,6,9,21,7,24,7,13,13,8,5,13,7,7,21,16,18,8,15,18,9,4,10,5,13,18,23,18,19,7,9,10,11,16,15,5,14,5,9,27,8,7
2025-07-01 10:00:00,19,16,11,10,15,17,15,13,19,15,14,17,17,19,10,20,12,14,15,20,22,17,16,5,11,13,15,21,15,18,19,15,12,12,5,16,6,9,12,19,37,9,13,6,10,19,9,11,13,18,14,16,17,8,10,7,22,8,9,10,9,16,6,20,19,16,15,3,13,14,4,16,16,16,12,13,6,13,13,12,13,4,8,11,18,14,3,17,8,12,8,14,16,11,8,13,7,11,3,8,7,11,12,4,5,11,7,8,14,6,4,8,11,7,24,11,10,13,11,14,6,9,4,9,9,5,17,9,7,9,14,7,11,6,7,9,11,11,8,6,9,13,11,8,8,11,11,7,4,13,11,6,2,15,10,24,7,12,4,9,7,8,2,15,2,14,8,2,4,7,9,14,9,5,5,4,12,8,5,3,3,1,6,7,16,7,4,9,13,2,6,5,5,5,7,7,9,10,3,10
2025-07-01 11:00:00,29,10,12,17,17,18,16,19,21,15,21,22,22,10,20,26,21,33,12,18,15,13,10,12,19,7,11,15,16,16,14,13,10,14,10,11,8,11,11,21,32,15,14,11,11,11,14,18,10,9,14,16,9,9,7,16,18,11,16,18,13,13,15,13,10,11,11,12,19,20,5,13,11,10,5,13,14,24,3,15,14,16,8,10,14,9,15,15,15,8,10,17,14,9,14,11,16,19,5,16,15,3,15,4,16,9,3,12,6,6,8,10,8,9,8,12,5,15,16,3,1,3,13,12,8,5,16,8,11,10,12,6,15,14,5,14,8,10,5,17,7,7,8,5,6,5,7,6,10,7,6,6,3,9,5,9,10,10,11,13,11,11,9,7,5,10,10,7,12,5,18,11,10,11,6,7,7,12,5,5,8,6,15,10,8,8,9,11,6,12,7,8,7,3,6,11,5,2,6,8
2025-07-01 12:00:00,25,20,13,20,24,21,27,21,18,15,20,14,21,15,14,35,16,21,8,18,14,25,19,8,16,3,11,25,20,19,11,15,25,14,11,21,10,13,9,22,22,12,15,14,14,17,20,15,21,17,17,13,11,17,9,10,24,3,19,4,9,7,10,11,10,14,12,11,19,12,0,12,18,3,12,11,9,17,8,20,9,5,12,19,23,12,9,18,10,11,6,19,17,10,10,10,12,14,7,14,14,13,12,9,13,8,10,7,9,9,10,10,5,5,14,13,10,7,13,13,8,15,6,15,12,6,12,7,13,5,7,9,8,7,6,7,11,23,4,6,6,15,6,10,5,12,9,7,16,14,10,11,9,12,9,9,18,10,12,16,18,13,11,15,7,24,4,7,16,7,16,16,11,17,14,5,5,10,3,9,7,9,12,11,16,9,11,11,10,7,9,2,5,7,10,19,5,15,9,6
2025-07-01 13:00:00,29,28,4,22,22,28,15,14,22,25,15,12,33,16,17,23,21,22,10,19,18,23,20,24,20,20,14,20,21,30,16,14,9,12,9,18,12,14,14,18,27,18,20,17,17,10,12,24,18,19,16,22,14,13,14,14,7,13,27,17,11,14,13,18,12,16,13,12,15,19,0,6,11,6,8,13,6,16,8,15,9,11,14,21,11,7,9,13,17,14,5,19,17,12,21,8,10,21,8,14,20,10,9,6,20,7,16,3,8,6,17,16,10,17,10,18,10,19,11,11,10,9,6,19,13,11,4,11,7,7,7,7,11,12,10,14,15,17,14,12,14,18,14,7,7,14,5,7,13,21,15,14,4,10,7,8,21,9,15,13,12,7,8,10,3,18,11,7,12,7,10,10,14,12,8,6,11,11,12,6,8,17,10,14,7,8,12,9,7,7,16,9,17,16,12,18,5,16,7,4
2025-07-01 14:00:00,29,19,22,27,23,29,19,35,19,18,19,20,24,13,13,13,18,38,11,17,10,26,14,16,7,21,7,16,26,25,15,24,24,19,12,16,18,22,12,19,31,9,15,15,20,7,20,20,13,23,24,11,18,18,6,8,13,15,23,15,19,12,13,6,11,11,15,12,10,14,0,11,11,19,11,13,14,19,8,18,10,7,18,20,11,17,17,13,11,9,8,12,18,15,11,15,16,18,10,13,23,13,16,13,16,15,11,4,12,10,20,13,4,9,5,14,16,17,15,6,14,6,10,26,8,13,10,16,18,1,11,4,11,3,7,18,10,16,11,11,18,13,16,10,6,9,13,4,8,13,11,17,13,10,26,12,10,18,12,13,10,10,9,17,5,8,6,11,17,11,13,20,5,31,11,5,15,10,6,5,15,4,8,7,5,11,7,6,9,7,18,8,13,9,24,22,7,10,4,5
2025-07-01 15:00:00,42,38,22,22,27,22,21,23,27,16,32,21,31,13,23,39,14,33,21,13,12,25,22,14,20,23,15,22,15,19,11,25,29,12,20,17,16,14,18,19,25,17,12,16,18,20,15,13,5,13,25,14,8,18,11,18,25,15,37,11,14,14,17,19,17,9,15,14,12,6,0,6,16,13,14,12,7,26,15,17,17,13,13,23,17,11,11,15,12,10,5,13,17,14,40,13,17,18,11,6,10,13,24,13,7,11,21,6,14,7,24,13,2,11,14,19,7,20,17,9,9,13,9,15,10,13,12,12,18,11,15,8,15,11,8,11,5,16,13,13,6,7,15,9,8,15,11,8,11,14,9,30,8,11,9,16,20,14,10,15,9,11,15,13,5,14,8,12,30,9,20,13,10,31,12,5,12,11,3,8,5,5,9,13,11,10,4,15,9,6,13,5,14,11,16,24,11,12,13,6
2025-07-01 16:00:00,50,31,20,20,46,36,34,19,34,20,29,23,22,16,12,25,11,33,30,19,19,30,22,16,30,23,23,30,31,22,18,48,18,11,11,17,17,13,10,28,29,15,19,18,12,16,13,12,16,17,21,23,25,26,6,21,16,20,23,25,20,10,18,15,8,11,18,28,22,4,12,11,6,18,9,9,13,27,12,14,12,12,20,19,22,18,13,25,6,31,5,22,18,17,37,8,40,41,9,7,29,13,18,17,10,23,19,8,11,5,27,16,0,10,4,18,13,15,9,7,14,9,54,30,18,12,6,12,22,8,18,9,20,14,6,11,9,26,8,9,8,17,15,7,7,18,10,11,15,46,13,25,8,10,3,10,17,11,31,15,9,11,9,21,7,21,8,17,24,11,17,16,7,26,8,11,16,29,6,5,8,8,10,10,14,12,16,6,5,8,20,14,11,11,18,18,10,9,6,11
2025-07-01 17:00:00,30,26,32,31,73,33,30,16,34,28,40,23,16,16,20,29,19,15,25,20,22,43,23,21,35,23,24,35,38,28,18,50,18,40,9,22,13,9,15,23,40,20,26,19,12,22,8,22,16,30,29,20,7,20,10,20,25,25,9,27,16,9,8,20,18,15,25,8,22,8,6,8,20,14,22,15,8,32,8,17,12,13,14,14,12,15,18,19,12,39,8,22,12,11,19,11,37,51,12,10,9,10,17,22,8,21,9,6,10,11,59,8,0,15,9,25,21,16,13,20,17,15,70,42,9,14,10,17,23,10,7,7,21,7,11,6,19,22,14,17,27,24,7,7,13,8,9,9,36,21,22,26,14,15,10,13,10,9,38,30,16,12,10,18,9,23,8,30,12,8,8,21,8,28,13,6,14,21,6,11,11,8,6,20,12,8,17,7,8,14,18,13,10,16,18,5,22,25,10,8
2025-07-01 18:00:00,45,34,20,26,35,24,25,23,30,23,33,26,17,13,19,24,14,26,23,14,17,34,24,12,41,20,22,18,22,29,10,30,17,29,16,19,12,6,22,15,18,31,15,10,14,27,23,17,9,12,17,21,11,13,15,8,31,20,9,11,16,9,7,11,14,10,19,13,20,13,13,9,11,13,10,8,8,23,9,9,19,10,21,11,14,12,22,13,8,22,6,19,9,22,5,7,14,17,7,5,9,11,12,12,5,14,10,6,9,7,33,6,0,8,6,16,11,13,12,15,11,17,15,19,14,12,9,14,13,13,10,5,9,11,9,9,3,26,9,5,12,13,9,4,8,10,8,14,20,9,12,20,11,12,5,4,14,6,18,15,14,5,9,22,7,22,12,15,6,7,7,22,9,11,12,6,15,8,6,8,8,7,7,8,7,10,12,11,9,6,10,11,14,18,21,5,15,11,10,15
2025-07-01 19:00:00,15,23,17,15,9,8,12,10,9,18,11,15,11,9,4,6,13,5,8,2,8,8,8,12,12,5,11,6,11,4,11,9,8,10,6,5,9,9,8,6,7,9,8,4,5,15,10,9,7,2,11,10,2,7,8,11,7,12,4,9,8,13,5,5,4,9,10,4,5,3,6,9,6,9,6,5,10,7,7,8,4,4,17,7,8,9,11,8,3,7,3,6,3,14,3,5,4,5,4,5,7,23,6,6,8,2,7,5,9,6,8,8,0,7,7,10,7,3,5,7,2,9,4,3,6,8,8,5,4,8,6,5,3,6,6,5,3,9,13,2,4,6,7,8,5,1,8,5,4,2,6,6,10,12,10,6,5,7,11,2,8,3,4,11,2,9,8,7,5,6,2,7,6,5,4,5,6,4,2,7,5,3,3,7,2,7,6,7,9,7,3,13,6,9,10,1,6,3,6,1
2025-07-01 20:00:00,10,22,7,12,9,3,9,3,4,11,7,8,7,9,6,8,7,1,4,1,8,5,9,4,6,6,7,4,8,7,6,3,7,6,1,6,0,3,5,1,0,4,3,6,2,6,2,10,4,9,7,5,5,2,6,9,6,6,3,1,4,4,5,2,0,10,3,4,5,2,7,7,3,3,4,5,4,11,11,7,2,2,12,3,8,5,2,3,2,10,3,3,15,8,1,0,0,2,4,7,2,6,10,0,5,8,3,4,4,6,2,7,0,6,3,5,5,6,3,5,3,14,5,4,6,3,11,3,5,5,7,5,3,4,6,7,3,4,5,4,3,5,6,3,2,3,2,1,1,3,3,4,1,2,5,4,2,5,5,1,4,3,5,1,1,4,7,2,5,6,3,1,4,0,4,3,5,8,4,8,5,4,3,5,2,6,1,1,8,3,5,1,4,2,5,0,2,2,3,3
2025-07-01 21:00:00,6,17,2,11,17,1,9,5,7,9,7,4,5,13,6,8,9,2,3,1,5,3,8,5,5,5,9,5,2,2,4,6,4,8,3,9,7,4,6,5,1,2,3,2,4,8,6,4,5,6,3,8,1,4,7,6,5,4,1,3,4,7,0,3,11,6,2,2,6,6,12,3,6,3,2,4,2,3,4,4,7,3,4,9,13,4,5,5,1,2,3,2,4,5,11,3,1,0,2,3,1,6,0,7,5,4,5,2,5,9,4,0,3,6,6,2,2,3,2,5,1,8,1,0,4,2,5,3,1,4,3,0,2,7,1,6,1,3,1,1,4,4,3,1,4,4,3,5,2,0,2,2,4,2,4,0,3,4,2,0,4,4,6,1,2,1,6,3,5,3,1,4,2,0,0,6,4,2,2,4,3,1,2,4,3,1,3,4,3,0,2,6,5,2,1,1,1,0,4,1
2025-07-01 22:00:00,7,16,6,8,11,8,9,8,23,9,3,4,5,6,5,11,7,5,14,0,11,14,14,7,11,18,14,7,7,5,11,5,8,2,10,5,6,12,11,3,5,3,9,2,0,0,5,10,11,8,7,3,7,10,4,10,6,3,4,4,8,7,4,2,19,7,4,14,2,6,12,8,12,5,4,2,5,4,7,6,4,1,7,8,8,11,6,4,0,11,7,5,6,1,22,15,3,0,1,6,0,8,5,3,2,5,5,7,15,8,6,9,1,7,8,7,3,3,8,7,1,11,0,0,3,4,4,2,4,5,6,6,4,9,2,5,5,3,8,2,6,4,4,3,6,2,5,4,8,2,5,2,0,2,1,9,3,8,3,4,9,7,4,11,6,2,2,3,1,8,1,7,3,1,3,6,4,1,7,3,3,0,4,5,5,6,2,10,4,2,7,7,7,3,5,0,5,4,1,2
2025-07-01 23:00:00,7,6,1,10,6,6,5,6,11,8,3,8,5,2,7,11,7,6,11,1,6,10,5,10,7,15,11,7,4,6,7,7,4,0,11,4,4,15,9,2,3,5,7,0,3,3,2,12,3,7,6,4,6,2,3,5,6,1,1,3,3,2,3,2,15,4,1,3,0,8,1,3,4,3,5,5,5,3,3,2,5,4,9,2,6,4,4,3,3,5,3,5,7,5,2,3,1,3,4,8,2,3,3,4,5,3,4,8,3,9,2,12,0,6,3,5,0,4,1,5,0,6,0,3,6,2,1,9,3,5,1,1,1,5,0,4,2,0,13,0,1,5,3,2,6,4,1,3,2,2,5,2,4,4,2,8,1,5,4,3,0,3,0,5,13,3,9,2,0,8,4,4,3,1,5,5,2,1,3,7,5,1,3,1,3,4,4,2,0,3,7,4,3,7,2,4,2,4,1,5
2025-07-02 00:00:00,1,4,2,2,2,3,3,2,3,5,3,5,3,2,2,13,9,4,4,3,3,6,2,3,2,2,1,5,2,4,1,5,3,1,3,3,1,6,2,0,0,2,4,1,0,6,1,5,0,6,1,3,0,3,0,1,1,4,0,3,1,2,1,4,2,4,2,2,0,5,0,2,1,1,2,2,1,1,3,2,0,2,2,2,1,3,1,3,2,11,5,3,0,4,1,8,2,0,0,6,1,3,1,3,1,5,2,1,1,5,0,2,0,4,2,1,0,3,1,0,2,2,0,1,2,0,2,1,1,2,1,1,2,1,1,1,1,1,9,1,2,4,1,3,10,1,3,1,4,0,3,1,3,1,3,4,0,3,3,3,1,4,1,1,15,3,1,1,1,2,0,0,1,0,3,3,2,0,3,0,1,0,0,3,2,2,0,2,0,0,4,0,8,1,2,2,2,2,1,1
2025-07-02 01:00:00,0,0,0,3,1,2,2,1,4,2,1,1,1,1,1,1,2,1,0,0,2,4,3,2,4,0,0,0,3,2,0,1,2,0,1,0,0,2,2,3,0,0,1,3,1,0,0,0,2,2,1,1,4,1,0,0,1,2,0,1,1,1,2,0,3,0,0,2,0,1,0,0,4,0,0,1,0,1,2,1,2,0,1,0,0,1,1,0,0,5,1,0,0,1,3,4,0,1,0,0,1,2,1,2,0,2,2,1,12,0,0,0,3,4,3,0,0,2,0,2,2,2,1,1,1,2,0,2,3,1,0,2,1,3,1,7,1,4,0,0,1,1,0,1,0,1,2,1,4,0,1,1,2,0,0,0,0,1,1,2,1,4,1,2,3,0,0,0,0,0,1,0,3,0,5,0,0,0,0,3,0,0,0,0,2,1,2,1,0,0,0,3,1,2,0,1,1,1,3,0
2025-07-02 02:00:00,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,2,0,0,0,1,1,0,0,4,5,3,0,0,0,0,0,2,0,0,4,0,1,1,0,0,1,0,0,3,0,0,0,1,1,1,0,1,0,0,1,0,0,5,1,0,0,0,0,3,0,1,0,0,0,0,0,2,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,1,0,0,1,1,1,2,0,1,0,1,0,0,4,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,2,0,1,0,0,3,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2025-07-02 03:00:00,1,0,0,1,1,0,1,0,0,1,1,10,0,1,0,0,2,2,2,0,1,0,3,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,0,0,4,1,0,0,1,1,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,1,2,0,0,1,0,0
2025-07-02 04:00:00,2,0,1,0,0,1,1,0,1,1,0,3,1,1,0,1,0,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,1,3,2,2,0,0,0,3,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,2,0,0,3,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,2,0,1,0,0,1,3,0,1,0,0,0,6,0,0,2,0,1,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,1,2,1,0,0,1,0,0,0,0,0,0,1,1,0,6,1,0,0,0,5,0,0,0,3,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,2,1,2,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,1,0,2,1,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
2025-07-02 05:00:00,2,0,1,1,4,3,4,2,19,1,4,3,1,0,1,0,2,0,2,0,13,0,3,0,9,52,3,1,2,7,4,4,4,0,3,1,5,2,7,0,0,0,3,2,0,0,4,0,0,0,3,3,4,2,0,5,5,0,0,1,0,1,1,1,1,3,1,4,4,2,0,5,1,1,3,4,2,0,2,2,5,0,0,3,1,5,4,0,0,2,3,0,0,1,0,2,2,0,4,0,0,0,1,0,0,4,2,1,0,3,1,1,1,6,5,1,6,0,0,0,0,0,2,0,2,3,0,2,0,0,1,0,1,1,0,1,1,1,0,2,1,0,7,3,1,3,3,2,1,2,1,0,4,2,0,2,1,2,1,1,2,1,2,1,1,3,0,5,0,2,2,0,3,0,1,2,2,0,0,4,1,0,1,1,3,1,0,2,0,3,0,2,0,1,1,0,0,3,0,3
2025-07-02 06:00:00,10,5,8,2,5,4,9,7,26,5,12,16,6,7,5,6,7,5,16,7,17,1,5,9,12,47,7,1,2,8,6,9,9,10,14,5,12,1,7,3,3,2,5,10,1,2,8,3,11,5,4,7,3,2,4,9,8,3,1,7,5,5,4,8,10,4,3,1,4,5,1,7,4,6,4,2,1,6,4,2,3,3,3,10,6,12,10,1,6,3,5,5,12,7,3,0,12,2,8,6,3,7,4,10,4,3,1,5,3,3,8,2,6,8,4,10,15,1,7,9,24,2,5,2,18,13,6,3,1,0,5,5,11,5,2,2,4,2,3,4,3,6,14,2,7,5,4,4,2,3,3,2,7,8,1,4,3,3,3,1,2,4,3,16,0,4,2,15,2,3,4,1,9,3,2,14,4,1,1,11,7,2,5,2,5,3,4,2,4,3,1,2,3,5,9,1,0,4,3,5
